original,article,anchor,link,context
пунктом 3 статьи 686,686,z11218,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11218"">пунктом 3 статьи 686</a>","настоящей статьи, принимается на основании документов, приложенных к заявлению на возврат подоходно"
статьи 700,700,z11449,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11449"">статьи 700</a>","статьи 700 настоящего Кодекса, нерезидент вправе обжаловать его в уполномоченный орган."
статьи 699,699,z11399,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11399"">статьи 699</a>","статьи 699 настоящего Кодекса, за исключением заявления;"
статьи 699,699,z11399,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11399"">статьи 699</a>",статьи 699 настоящего Кодекса;
статьи 700,700,z11449,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11449"">статьи 700</a>",статьи 700 настоящего Кодекса.
части первой,701_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11478"">части первой</a>","части первой настоящего пункта, нерезидент вправе в течение девяноста календарных дней со дня получ"
5,5,z62,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z62"">5</a>","и 5 настоящей статьи, представляет один из следующих документов:"
статьи 705,705,z11564,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11564"">статьи 705</a>",статьи 705 настоящего Кодекса.
статьи 705,705,z11564,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11564"">статьи 705</a>",статьи 705 настоящего Кодекса.
части второй,706_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11604"">части второй</a>","Документы, указанные в части второй настоящего пункта, представляются нерезидентом до истечения"
статьи 705,705,z11564,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11564"">статьи 705</a>",статьи 705 настоящего Кодекса.
части второй,707_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11636"">части второй</a>","Документы, указанные в части второй настоящего пункта, представляются нерезидентом до истечения"
статьи 709,709,z11669,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11669"">статьи 709</a>",статьи 709 или
статьи 711,711,z11709,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11709"">статьи 711</a>",статьи 711 настоящего Кодекса;
пункта 4 настоящей статьи,708_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11663"">пункта 4</a> настоящей статьи","пункта 4 настоящей статьи, составлены на иностранном языке, обязательно наличие перевода таких доку"
статьи 688,688,z11257,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11257"">статьи 688</a>","статьи 688 настоящего Кодекса совокупного годового дохода, полученного юридическим лицом – нерезиде"
статьи 688,688,z11257,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11257"">статьи 688</a>","статьи 688 настоящего Кодекса совокупного годового дохода, полученного юридическим лицом – нерезиде"
части первой,709_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11670"">части первой</a>","части первой настоящего пункта, должны быть выделены отдельной строкой:"
части первой,709_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11670"">части первой</a>","части первой настоящего пункта, с выделением:"
статьи 3,3,z19,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z19"">статьи 3</a>","статьи 3 настоящего Кодекса, который производит удержание и перечисление индивидуального подоходног"
части первой,722_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11852"">части первой</a>","Исчисление, уплата и представление налоговой отчетности по налогам и платежам в бюджет, не указа"
главой 21,ch21,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z3839"">главой 21</a>","Республики Казахстан ""О бухгалтерском учете и финансовой отчетности"", – в соответствии с главой 21"
части второй,724_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11878"">части второй</a>","части второй настоящего пункта, производится при наличии первичных документов, подтверждающих насту"
части первой,725_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11925"">части первой</a>",части первой настоящего пункта;
части первой,725_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11925"">части первой</a>",части первой настоящего пункта;
части первой,725_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11925"">части первой</a>",части первой настоящего пункта;
части первой,725_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11925"">части первой</a>",части первой настоящего пункта;
части первой,725_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11925"">части первой</a>",части первой настоящего пункта.
частью первой,729_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11994"">частью первой</a>","Корректировка дохода, предусмотренная частью первой настоящего пункта, осуществляется в сторону"
части второй,729_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11995"">части второй</a>","части второй настоящего пункта, производится при наличии первичных документов, подтверждающих насту"
пункта 3 статьи 563,563,z9509,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9509"">пункта 3 статьи 563</a>",пункта 3 статьи 563 настоящего Кодекса;
пункта 3 статьи 588,588,z9751,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9751"">пункта 3 статьи 588</a>",пункта 3 статьи 588 настоящего Кодекса;
статьи 536,536,z9137,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9137"">статьи 536</a>",статьи 536 настоящего Кодекса;
частью первой,735_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12062"">частью первой</a>","В целях настоящей главы уменьшение, предусмотренное частью первой настоящего пункта, является пр"
части первой,735_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12062"">части первой</a>",При этом положение части первой настоящего пункта и
части первой,735_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12062"">части первой</a>",Положения части первой настоящего пункта применяются организацией и индивидуальным предпринимате
пункта 1 статьи 479,479,z8129,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8129"">пункта 1 статьи 479</a>",пункта 1 статьи 479 и
пункта 2 статьи 525,525,z8971,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8971"">пункта 2 статьи 525</a>",пункта 2 статьи 525 настоящего Кодекса;
статьи 479,479,z8129,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8129"">статьи 479</a>",статьи 479 и
статьи 525,525,z8971,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8971"">статьи 525</a>",статьи 525 настоящего Кодекса.
части первой,735_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12062"">части первой</a>",Положения части первой настоящего пункта применяются в течение срока действия договора об осущес
части первой,735_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12062"">части первой</a>",Положения части первой настоящего пункта не применяются в случае расторжения органом управления
части первой,736_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12100"">части первой</a>",части первой настоящего пункта не применяются в случаях передачи объектов налогообложения в пользов
пунктом 2 настоящей статьи,736_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12103"">пунктом 2</a> настоящей статьи","3. Предельный срок применения преференций по налогам, предусмотренных пунктом 2 настоящей статьи"
части первой,736_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12100"">части первой</a>","В случае, указанном в части первой настоящего пункта, налогоплательщик обязан не позднее тридцат"
частью третьей,737_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12137"">частью третьей</a>","настоящей статьи, аннулируется с даты его заключения, за исключением случая, предусмотренного часть"
части первой,737_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12130"">части первой</a>","В случае, указанном в части первой настоящего пункта, налогоплательщик обязан не позднее тридцат"
статьи 474,474,z7997,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7997"">статьи 474</a>",статьи 474 настоящего Кодекса;
статьи 474,474,z7997,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7997"">статьи 474</a>",статьи 474 настоящего Кодекса;
пункта 1 статьи 479,479,z8129,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8129"">пункта 1 статьи 479</a>",пункта 1 статьи 479 настоящего Кодекса;
пункта 2 статьи 556,556,z9450,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9450"">пункта 2 статьи 556</a>",пункта 2 статьи 556 настоящего Кодекса.
пункта 3 статьи 454,454,z7625,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7625"">пункта 3 статьи 454</a>",пункта 3 статьи 454 настоящего Кодекса.
статьи 429,429,z7305,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7305"">статьи 429</a>","статьи 429 настоящего Кодекса на доходы работников, являющихся участниками ""Астана Хаб""."
части первой,741_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12187"">части первой</a>","части первой настоящего пункта, устанавливается в порядке, определенном уполномоченным органом в сф"
статьи 756,756,z12294,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12294"">статьи 756</a>",статьи 756 настоящего Кодекса.
части первой,744_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12212"">части первой</a>","В случае, указанном в части первой настоящего пункта, налогоплательщик обязан не позднее тридцат"
пункта 1 настоящей статьи,745_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12220"">пункта 1</a> настоящей статьи",пункта 1 настоящей статьи в рамках соглашения о переработке твердых полезных ископаемых начинается
пункта 1 настоящей статьи,745_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12220"">пункта 1</a> настоящей статьи",пункта 1 настоящей статьи в рамках соглашения о переработке твердых полезных ископаемых начинается
пункта 1 настоящей статьи,745_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12220"">пункта 1</a> настоящей статьи",пункта 1 настоящей статьи в рамках соглашения о переработке твердых полезных ископаемых начинается
статьи 755,755,z12285,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12285"">статьи 755</a>",статьи 755 настоящего Кодекса;
статьи 746,746,z12231,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12231"">статьи 746</a>",Действие абзаца третьего части первой статьи 746 приостановлено до 01.01.2027 настоящим Кодексом РК
статьи 776,776,z12541,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12541"">статьи 776</a>",статьи 776 настоящего Кодекса. При этом для нефти сырой и нефтепродуктов сырых мировая цена определ
статьи 755,755,z12285,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12285"">статьи 755</a>",статьи 755 и
статьи 305,305,z5199,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5199"">статьи 305</a>","статьи 305,"
статьи 277,277,z4780,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4780"">статьи 277</a>","статьи 277,"
статьи 280,280,z4928,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4928"">статьи 280</a>","статьи 280,"
пункта 3 статьи 588,588,z9751,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9751"">пункта 3 статьи 588</a>","части первой пункта 3 статьи 588,"
статьи 813,813,z12910,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12910"">статьи 813</a>",статьи 813 и части второй
статьи 277,277,z4780,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4780"">статьи 277</a>","статьи 277,"
статьи 280,280,z4928,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4928"">статьи 280</a>","статьи 280,"
статьи 305,305,z5199,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5199"">статьи 305</a>","статьи 305,"
пункта 1 статьи 306,306,z5213,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5213"">пункта 1 статьи 306</a>","пункта 1 статьи 306,"
пункта 3 статьи 588,588,z9751,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9751"">пункта 3 статьи 588</a>","части первой пункта 3 статьи 588,"
статьи 813,813,z12910,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12910"">статьи 813</a>",статьи 813 и части второй
пункта 1 статьи 781,781,z12717,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12717"">пункта 1 статьи 781</a>","пункта 1 статьи 781 настоящего Кодекса, подземных вод, лечебных грязей, а также на строительство и"
части первой,757_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12300"">части первой</a>","Операции по контрактам на недропользование, указанным в части первой настоящего пункта, являющие"
пункта 12 настоящей статьи,757_p12,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12346"">пункта 12</a> настоящей статьи",пункта 12 настоящей статьи.
статьи 216,216,z3827,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z3827"">статьи 216</a>",статьи 216 настоящего Кодекса.
статьи 755,755,z12285,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12285"">статьи 755</a>",статьи 755 и
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>",статьи 757 настоящего Кодекса.
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>","статьи 757 настоящего Кодекса, которые не подлежат пересмотру и изменению."
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>",статьи 757 настоящего Кодекса.
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>",статьи 757 настоящего Кодекса.
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>","статьи 757 настоящего Кодекса и включаются в совокупный годовой доход таких лицензий в году, в кото"
статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">статьи 757</a>",статьи 757 настоящего Кодекса и налоговой учетной политики недропользователя на полученные лицензии
пункте 6 настоящей статьи,758_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12386"">пункте 6</a> настоящей статьи","настоящей статьи, а также убытков, указанных в пункте 6 настоящей статьи, осуществляется по одному"
пункта 12 статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">пункта 12 статьи 757</a>","пункта 12 статьи 757 настоящего Кодекса, о котором налогоплательщик уведомляет налоговый орган не п"
части первой,758_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12377"">части первой</a>","В случае отсутствия такого уведомления в сроки, указанные в части первой настоящего пункта, в це"
пункта 12 статьи 757,757,z12299,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12299"">пункта 12 статьи 757</a>",части первой пункта 12 статьи 757 настоящего Кодекса.
статьи 776,776,z12541,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12541"">статьи 776</a>","статьи 776 настоящего Кодекса, значение которых на указанную дату является максимальным;"
пункта 2 статьи 780,780,z12630,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12630"">пункта 2 статьи 780</a>","пункта 2 статьи 780 настоящего Кодекса, – исходя из среднеарифметического значения котировок цены п"
пункта 1 настоящей статьи,761_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12408"">пункта 1</a> настоящей статьи",пункта 1 настоящей статьи.
пункта 1 настоящей статьи,769_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12482"">пункта 1</a> настоящей статьи","пункта 1 настоящей статьи, указанная сумма исторических затрат пересчитывается на начало каждого ка"
статьи 755,755,z12285,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12285"">статьи 755</a>","статьи 755 настоящего Кодекса, установлен"
статьи 773,773,z773h,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z773h"">статьи 773</a>",Действие статьи 773 приостановлено до 01.01.2027 настоящим Кодексом РК и в период приостановления д
статьи 791,791,z12799,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12799"">статьи 791</a>","статьи 791 настоящего Кодекса, плательщиками налога на добычу полезных ископаемых являются недропол"
пункта 2 настоящей статьи,774_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12514"">пункта 2</a> настоящей статьи",пункта 2 настоящей статьи признается фактический объем такого использованного природного и (или) по
пункта 2 настоящей статьи,774_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12514"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи реализации на нефтеперерабатывающий завод, расположенный на территории Ре"
пункта 2 настоящей статьи,774_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12514"">пункта 2</a> настоящей статьи",пункта 2 настоящей статьи передачи в качестве давальческого сырья для переработки на нефтеперерабат
пункта 2 настоящей статьи,774_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12514"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи реализации на нефтеперерабатывающий завод, расположенный на территории Ре"
статьи 780,780,z12630,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12630"">статьи 780</a>",статьи 780 настоящего Кодекса;
пункта 2 статьи 774,774,z12512,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12512"">пункта 2 статьи 774</a>","пункта 2 статьи 774 настоящего Кодекса, и (или) использовании добытого сырого газа на собственные п"
пункта 2 статьи 774,774,z12512,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12512"">пункта 2 статьи 774</a>","пункта 2 статьи 774 настоящего Кодекса, – как произведение фактического объема сырого газа, использ"
статьи 776,776,z12541,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12541"">статьи 776</a>","статьи 776 настоящего Кодекса, по следующей шкале:"
пункта 2 статьи 774,774,z12512,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12512"">пункта 2 статьи 774</a>","пункта 2 статьи 774 настоящего Кодекса, к установленным ставкам применяется понижающий коэффициент"
пункта 2 статьи 774,774,z12512,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12512"">пункта 2 статьи 774</a>","пункта 2 статьи 774 настоящего Кодекса, к установленным ставкам применяется выравнивающий коэффицие"
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи, – исходя из средней биржевой цены на такие полезные ископаемые за налого"
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи",пункта 2 настоящей статьи:
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи, – исходя из средневзвешенной цены реализации минерального сырья и (или)"
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи применяются в отношении тех видов твердых полезных ископаемых, по которым"
пункта 3 настоящей статьи,780_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12636"">пункта 3</a> настоящей статьи",пункта 3 настоящей статьи;
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи, – исходя из фактической производственной себестоимости добычи и первично"
части первой,780_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12631"">части первой</a>","пункта 2 настоящей статьи, за исключением указанного в подпункте 4) части первой настоящего пункта,"
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи, за исключением указанного в подпункте 4) части первой настоящего пункта,"
пункта 2 настоящей статьи,780_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12632"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи, кроме полезных ископаемых, указанных в"
части второй,781_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12739"">части второй</a>","2) реализации недропользователем добытого угля каменного, бурого угля, горючих сланцев субъекту"
статьи 753,753,z12266,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12266"">статьи 753</a>","статьи 753 настоящего Кодекса, составляет 5 процентов и менее, недропользователь по добытым на тако"
частью первой,781_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12718"">частью первой</a>",При фактическом несоответствии месторождения (группы месторождения по одному контракту на недроп
части первой,781_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12718"">части первой</a>","3) право недропользования по месторождению, по которому применялась ставка налога на добычу поле"
части первой,781_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12718"">части первой</a>","части первой настоящего пункта, налог на добычу полезных ископаемых уплачивается по ставкам, устано"
статьи 786,786,z12779,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12779"">статьи 786</a>",статьи 786 настоящего Кодекса.
статьи 791,791,z12799,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12799"">статьи 791</a>","статьи 791 настоящего Кодекса, уплачивают роялти на твердые полезные ископаемые."
статьи 791,791,z12799,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12799"">статьи 791</a>",статьи 791 настоящего Кодекса.
статьи 791,791,z12799,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12799"">статьи 791</a>",статьи 791 настоящего Кодекса.
пункта 3 статьи 780,780,z12630,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12630"">пункта 3 статьи 780</a>",пункта 3 статьи 780 настоящего Кодекса.
статьи 256,256,z4424,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4424"">статьи 256</a>","статьи 256 настоящего Кодекса, корректировка стоимости и (или) объемов минерального сырья и твердог"
статьи 755,755,z12285,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12285"">статьи 755</a>",статьи 755 настоящего Кодекса;
статьи 357,357,z6247,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6247"">статьи 357</a>","статьи 357 настоящего Кодекса, и налогооблагаемого дохода, исчисленного по такому контракту на недр"
пункта 1 статьи 357,357,z6247,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6247"">пункта 1 статьи 357</a>","пункта 1 статьи 357 настоящего Кодекса, и объекта обложения налога на чистый доход постоянного учре"
пункта 2 статьи 761,761,z12407,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12407"">пункта 2 статьи 761</a>",пункта 2 статьи 761 настоящего Кодекса
пункта 1 настоящей статьи,812_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12900"">пункта 1</a> настоящей статьи","части первой пункта 1 настоящей статьи, заключенным до 1 января 2018 года, производится на весь ост"
части первой,812_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12900"">части первой</a>",При этом для целей настоящей главы контрактом на разведку и добычу или добычу углеводородов по с
статьи 756,756,z12294,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12294"">статьи 756</a>","статьи 756 настоящего Кодекса, для недропользователя по контракту на разведку и добычу или добычу у"
статьи 776,776,z12541,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12541"">статьи 776</a>",статьи 776 настоящего Кодекса:
статьи 756,756,z12294,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12294"">статьи 756</a>","статьи 756 настоящего Кодекса, по контрактам на разведку и добычу или добычу углеводородов по сложн"
статьи 776,776,z12541,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12541"">статьи 776</a>",статьи 776 настоящего Кодекса:
части второй,818_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12939"">части второй</a>",7. В течение налогового периода получатель от имени государства ежеквартально определяет текущие
статьи 748,748,z12244,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12244"">статьи 748</a>",статьи 748 и
статьи 772,772,z12505,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12505"">статьи 772</a>","статьи 772 настоящего Кодекса, налогоплательщик обязан производить передачу Республике Казахстан в"
статьи 820,820,z12988,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z12988"">статьи 820</a>",статьи 820 настоящего Кодекса.
статьи 26,26,z375,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z375"">статьи 26</a>","статьи 26 Закона Республики Казахстан ""Об обязательном социальном медицинском страховании"" взносы н"
статьи 503,503,z8609,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8609"">статьи 503</a>","статьи 503 настоящего Кодекса к стоимости реализованных в электронной форме товаров, услуг."
статьи 351-1,351,z6174,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6174"">статьи 351-1</a>","пункта 2 статьи 351-1 Кодекса Республики Казахстан от 25 декабря 2017 года ""О налогах и других обяз"
статьи 353,353,z6213,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6213"">статьи 353</a>","статьи 353 Кодекса Республики Казахстан от 25 декабря 2017 года ""О налогах и других обязательных пл"
пункта 1 статьи 346,346,z6098,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6098"">пункта 1 статьи 346</a>","пункта 1 статьи 346 Кодекса Республики Казахстан от 25 декабря 2017 года ""О налогах и других обязат"
пункта 2 статьи 65,65,z1026,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z1026"">пункта 2 статьи 65</a>",пункта 2 статьи 65 настоящего Кодекса.
пунктом 4 статьи 615,615,z10129,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z10129"">пунктом 4 статьи 615</a>","Установить, что до 1 января 2028 года в отношении транспортных средств категории N3 (седельные т"
статьи 645,645,z10535,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z10535"">статьи 645</a>","статьи 645 настоящего Кодекса для операторов связи, принявших на себя обязательства в рамках выданн"
статьи 645,645,z10535,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z10535"">статьи 645</a>","статьи 645 настоящего Кодекса для операторов связи, принявших на себя обязательства в рамках выданн"
статьи 720,720,z11830,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11830"">статьи 720</a>","статьи 720 настоящего Кодекса, – в случае осуществления деятельности в местах отсутствия сети телек"
пункта 5 статьи 382,382,z6547,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6547"">пункта 5 статьи 382</a>","пункта 5 статьи 382 настоящего Кодекса, установив, что в период приостановления данные подпункты де"
пункта 6 статьи 382,382,z6547,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6547"">пункта 6 статьи 382</a>","пункта 6 статьи 382 настоящего Кодекса, установив, что в период приостановления данные подпункты де"
пункта 1 статьи 383,383,z6579,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6579"">пункта 1 статьи 383</a>","пункта 1 статьи 383 настоящего Кодекса, установив, что в период приостановления данные подпункты де"
статьи 391,391,z6796,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6796"">статьи 391</a>","статьи 391 настоящего Кодекса, установив, что в период приостановления данные пункты действуют в сл"
