original,article,anchor,link,context
456-3,456-3,z5524,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5524"">456-3</a>",", 456-3 (частью второй),"
551,551,z1825,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1825"">551</a>",", 551 (частью третьей),"
598,598,z1992,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1992"">598</a>","(частями третьей, 3-1 и 4-1), 598 (частью второй),"
частью третьей,684_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4370"">частью третьей</a>","настоящего Кодекса, за исключением случаев, предусмотренных частью третьей настоящей статьи."
434-3,434-3,z5511,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5511"">434-3</a>",", 434-3,"
434-3,434-3,z5511,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5511"">434-3</a>",", 434-3,"
Статью 686,686,z2243,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2243"">Статью 686</a>",Статью 686 предусматривается дополнить частью пятой в соответствии с Законом РК от 30.12.2025
300-2,300-2,z4908,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4908"">300-2</a>",", 300-2 (за исключением субъектов теплоснабжения в местной системе теплоснабжения),"
301-3,301-3,z4918,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4918"">301-3</a>","(за исключением субъектов теплоснабжения в местной системе теплоснабжения), 301-3 (за исключением с"
304,304,z1106,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1106"">304</a>",(за исключением субъектов теплоснабжения в местной системе теплоснабжения и потребителей тепловой э
309-1,309-1,z4942,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4942"">309-1</a>","(за исключением охранных зон тепловых сетей в местной системе теплоснабжения), 309-1, 309-2 (в част"
616,616,z2076,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2076"">616</a>","(частью восьмой), 616,"
621,621,z2093,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2093"">621</a>",", 621 (частями первой, второй и четвертой),"
624-1,624-1,z4300,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4300"">624-1</a>",", 624-1,"
части второй,691_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4380"">части второй</a>","Размеры штрафа, налагаемого должностными лицами, указанными в абзаце четвертом части второй"
589,589,z1937,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1937"">589</a>","(частью первой), 589 (в части нарушений на воздушном транспорте),"
статьей 641-1,641,z641h,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z641h"">статьей 641-1</a>",1. Уполномоченный орган в сфере искусственного интеллекта рассматривает дела об администрат
327-1,327-1,z4645,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4645"">327-1</a>",", 327-1, 327-2 (частью первой),"
343-1,343-1,z4671,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4671"">343-1</a>","(частями третьей и четвертой), 343-1,"
части второй,698_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4390"">части второй</a>","Размеры штрафа, налагаемого должностными лицами, указанными в абзаце четвертом части второй"
359-1,359-1,z5225,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5225"">359-1</a>",", 359-1,"
237,237,z854,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z854"">237</a>",", 237,"
214-1,214-1,z4706,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4706"">214-1</a>",1. Органы по финансовому мониторингу рассматривают дела об административных правонарушениях
статьями 214,214,z760,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z760"">статьями 214</a>",1. Органы по финансовому мониторингу рассматривают дела об административных правонарушениях
252-1,252-1,z5110,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5110"">252-1</a>",", 252-1,"
215-1,215-1,z5051,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5051"">215-1</a>",", 213 (частями четвертой, шестой, седьмой, восьмой, девятой, десятой, одиннадцатой, двенадцатой, три"
213,213,z746,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z746"">213</a>",", 213 (частями четвертой, шестой, седьмой, восьмой, девятой, десятой, одиннадцатой, двенадцатой, три"
79,79,z264,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z264"">79</a>",", 79, 138 (частью второй),"
300-2,300-2,z4908,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4908"">300-2</a>",(в части субъектов теплоснабжения в местной системе теплоснабжения и потребителей тепловой энергии)
301-3,301-3,z4918,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4918"">301-3</a>","(в части субъектов теплоснабжения в местной системе теплоснабжения), 301-3 (в части субъектов тепло"
309-2,309-2,z4933,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4933"">309-2</a>","(в части коммунально-бытовых потребителей), 309-2 (в части тепловых сетей в местных системах теплос"
451,451,z1528,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1528"">451</a>","(частью 1-1), 451 (частью шестнадцатой),"
456-3,456-3,z5524,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5524"">456-3</a>","части второй, частями третьей и пятой), 456-3 (частью первой),"
640,640,z640h,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z640h"">640</a>",", 505, 637 (частями четырнадцатой и пятнадцатой), 640, 641настоящего Кодекса."
505,505,z1716,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1716"">505</a>",", 505, 637 (частями четырнадцатой и пятнадцатой), 640, 641настоящего Кодекса."
части первой,729_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4030"">части первой</a>","2. Рассматривать дела об административных правонарушениях, указанных в части первой настоящ"
637,637,z2131,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2131"">637</a>",", 637 (частями четырнадцатой и пятнадцатой) настоящего Кодекса, совершенные на территории городов ра"
668-2,668-2,z5535,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5535"">668-2</a>",1. Уполномоченный орган в области защиты прав детей Республики Казахстан рассматривает дела
"статьями 84, 127-3, 129, 135, 135-1, 409",84,z282,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z282"">статьями 84</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5439"">127-3</a>-<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z410"">129</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z426"">135</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4867"">135-1</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1393"">409</a>",1. Уполномоченный орган в области защиты прав детей Республики Казахстан рассматривает дела
464,464,z1583,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1583"">464</a>",1. Уполномоченный орган в сфере игорного бизнеса рассматривает дела об административных пра
445,445,z1504,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1504"">445</a>",1. Уполномоченный орган в сфере игорного бизнеса рассматривает дела об административных пра
статьями 444,444,z1501,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1501"">статьями 444</a>",1. Уполномоченный орган в сфере игорного бизнеса рассматривает дела об административных пра
статьей 465-1,465,z1586,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1586"">статьей 465-1</a>","1. Государственные органы, осуществляющие руководство в отдельной отрасли или сфере государ"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","2. Дело об административном правонарушении рассматривается с участием лица, в отношении кот"
части третьей,744_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2452"">части третьей</a>","4. В случае уклонения лиц, указанных в части третьей настоящей статьи, от явки по вызову су"
частью первой,749_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2481"">частью первой</a>","2. Если при наличии обстоятельств, предусмотренных частью первой настоящей статьи, защитник"
части первой,760_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2538"">части первой</a>","2. Акты прокурора, указанные в подпунктах 6) и 7) части первой настоящей статьи, подлежат н"
части первой,761_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2541"">части первой</a>","2. В случае совершения действий, указанных в части первой настоящей статьи, при рассмотрени"
части первой,765_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2558"">части первой</a>","2. Фактические данные, указанные в части первой настоящей статьи, устанавливаются: объяснен"
частью третьей,767_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2567"">частью третьей</a>","4. При несоблюдении требований, предусмотренных частью третьей настоящей статьи, объяснения"
частью второй,773_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2598"">частью второй</a>","9. Материалы, иллюстрирующие заключение эксперта, специалиста (фототаблицы, схемы, графики,"
"пунктами 1), 3), 4), 5) и 7) настоящей статьи",786_1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z786_1_1"">пунктами 1)</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z786_1_3"">3)</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z786_1_4"">4)</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z786_1_5"">5)</a> и <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z786_1_7"">7)</a> настоящей статьи","1. Доставление, то есть принудительное препровождение физического лица, представителя юриди"
части второй,794_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2719"">части второй</a>","3. Осмотр местности, предметов, товаров, импортированных на территорию Республики Казахстан"
статьи 785,785,z2662,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2662"">статьи 785</a>","12. Изъятие вещей, товаров, импортированных на территорию Республики Казахстан, а также пер"
478,478,z1620,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1620"">478</a>",", 476 (часть вторая), 478 (часть вторая),"
476,476,z1618,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1618"">476</a>",", 476 (часть вторая), 478 (часть вторая),"
части второй,797_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2750"">части второй</a>",") настоящего Кодекса, уполномоченное должностное лицо, указанное в части второй настоящей статьи, вп"
478,478,z1620,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1620"">478</a>",", 478 (часть вторая),"
части второй,797_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2750"">части второй</a>","настоящего Кодекса, уполномоченное должностное лицо, указанное в части второй настоящей статьи, впр"
части второй,797_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2750"">части второй</a>","настоящего Кодекса, уполномоченное должностное лицо, указанное в части второй настоящей статьи, впр"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>",4) обнаружение или фиксация административного правонарушения в автоматическом режиме в соот
части первой,802_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2778"">части первой</a>",3. Основаниями для возбуждения дела об административном правонарушении согласно подпункту 1
части первой,802_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2778"">части первой</a>","3-1. Решение о возбуждении дела об административном правонарушении согласно подпунктам 1),"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","В случае, если административное правонарушение обнаружено или зафиксировано в автоматическо"
статьей 743,743,z2439,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2439"">статьей 743</a>","1) направления предписания о предупреждении или необходимости уплаты штрафа по нарушениям,"
части первой,802_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2778"">части первой</a>",5. Основаниями для возбуждения дела об административном правонарушении согласно подпункту 1
части первой,802_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2778"">части первой</a>",6. Основаниями для возбуждения дела об административном правонарушении согласно подпункту 1
частью девятой,803_p9,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2791"">частью девятой</a>","8. Физическому лицу или представителю юридического лица, в отношении которого возбуждено де"
частью пятой,803_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2787"">частью пятой</a>","настоящего Кодекса, а также частью пятой настоящей статьи, в течение двух суток после его составлен"
73-3,73-3,z4541,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4541"">73-3</a>",", 73-3,"
127-2,127-2,z4814,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4814"">127-2</a>",", 127-2,"
434-2,434-2,z4336,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4336"">434-2</a>",", 434-2,"
440-1,440-1,z5139,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5139"">440-1</a>","(часть третья), 440-1,"
443-1,443-1,z4634,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4634"">443-1</a>","(часть вторая), 443-1 (часть вторая),"
456-2,456-2,z4799,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4799"">456-2</a>",", 456-2 (части третья, 3-1, четвертая, пятая, шестая и седьмая),"
части 2-1,804_2-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4222"">части 2-1</a>","(части 2-1, четвертая и 4-1),"
434-2,434-2,z4336,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4336"">434-2</a>",", 434-2,"
части 2-1,804_2-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4222"">части 2-1</a>","(части 2-1, четвертая и 4-1),"
пунктах 5) и 6) настоящей части,804_1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z804_1_5"">пунктах 5)</a> и <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z804_1_6"">6)</a> настоящей части","настоящего Кодекса, за исключением лиц, указанных в подпунктах 5) и 6) настоящей части;"
части 2-1,804_2-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4222"">части 2-1</a>","(части 2-1, четвертая и 4-1),"
434-2,434-2,z4336,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4336"">434-2</a>",", 434-2,"
статьями 434-2,434,z1468,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1468"">статьями 434-2</a>","6) органов военной полиции Национальной гвардии Республики Казахстан о правонарушениях, сов"
статьи 160,160,z486,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z486"">статьи 160</a>","9-1) уполномоченных органов в области охраны, воспроизводства и использования рыбных ресурс"
395,395,z1314,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1314"">395</a>","(в части рыбных ресурсов и других водных животных), 392 (часть третья), 395 (часть вторая),"
392,392,z1304,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1304"">392</a>","(в части рыбных ресурсов и других водных животных), 392 (часть третья), 395 (часть вторая),"
398,398,z1325,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1325"">398</a>","(часть вторая), 398, 462, 463);"
327-2,327-2,z4654,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4654"">327-2</a>","(часть вторая), 327-2 (часть вторая),"
статья 214,214,z760,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z760"">статья 214</a>",14-1) уполномоченного органа в сфере лотереи и лотерейной деятельности (статья 214 (части п
"статьи 462, 463",462,z1572,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1572"">статьи 462</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1580"">463</a>","23-1) уполномоченного органа в сфере обеспечения информационной безопасности (статьи 462, 4"
статьи 214,214,z760,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z760"">статьи 214</a>",27-1) органа по финансовому мониторингу (статьи 214 (часть девятнадцатая) (когда эти наруше
251,251,z905,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z905"">251</a>","(части пятая и шестая), 251,"
551,551,z1825,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1825"">551</a>",", 551 (часть третья),"
"статьи 175, 462, 465",175,z562,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z562"">статьи 175</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1572"">462</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1586"">465</a>","36) уполномоченного органа по предпринимательству (статьи 175, 462, 465);"
462,462,z1572,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1572"">462</a>",37) органов в области технического регулирования и обеспечения единства измерений и их терр
статьи 415,415,z1410,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1410"">статьи 415</a>",37) органов в области технического регулирования и обеспечения единства измерений и их терр
"статьи 462, 463",462,z1572,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1572"">статьи 462</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1580"">463</a>",41) уполномоченного государственного органа в сфере государственной регистрации юридических
статьи 234-1,234,z849,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z849"">статьи 234-1</a>","47) Высшей аудиторской палаты Республики Казахстан и ревизионных комиссий областей, городов"
434-2,434-2,z4336,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4336"">434-2</a>","(части третья и четвертая), 434-2, 451 (часть семнадцатая),"
456-3,456-3,z5524,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5524"">456-3</a>",", 456-3 (часть вторая),"
статья 489-1,489,z1649,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1649"">статья 489-1</a>",50-1) уполномоченного органа в сфере взаимодействия с неправительственными организациями (с
статьи 193,193,z667,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z667"">статьи 193</a>",64) уполномоченного органа в сфере защиты прав потребителей и его территориальных органов (
127-2,127-2,z4814,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4814"">127-2</a>",", 127-2, 130,"
статья 653 -1,653,z2169,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2169"">статья 653 -1</a>",69) аппарата Конституционного Суда Республики Казахстан (статья 653 -1).
228,228,z5072,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5072"">228</a>","(части первая, вторая, третья и пятая), 228 (части первая и четвертая),"
327-2,327-2,z4654,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4654"">327-2</a>","(частью третьей), 327-2 (частью второй),"
части шестой,806_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2806"">части шестой</a>","9. В случаях, когда требования, указанные в части шестой настоящей статьи, не могут быть ис"
статьи 803,803,z2782,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2782"">статьи 803</a>","Протокол, а в случае, предусмотренном частью девятой статьи 803 настоящего Кодекса, копия п"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>",Если административное правонарушение обнаружено или зафиксировано в автоматическом режиме в
статьи 13,13,z40,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z40"">статьи 13</a>",статьи 13 и
частью первой,811_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2820"">частью первой</a>","3. В случае неиспользования или ненадлежащего использования права, предусмотренного частью"
частью первой,816_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2840"">частью первой</a>","2. Решения, предусмотренные частью первой настоящей статьи, выносятся в виде определения."
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","В случае, если административное правонарушение обнаружено или зафиксировано в автоматическо"
части первой,819_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3683"">части первой</a>","2. Орган (должностное лицо) с учетом установления обстоятельств, указанных в части первой н"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","5) показания, обнаруженные или зафиксированные в автоматическом режиме в соответствии со ст"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>",Предписание о предупреждении или необходимости уплаты штрафа с квитанцией установленного об
статьями 741 и 742,741,z2435,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2435"">статьями 741</a> и <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2438"">742</a>",Орган (должностное лицо) при рассмотрении дела об административном правонарушении обязан вы
статьей 822,822,z2872,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2872"">статьей 822</a>","2. Решение по жалобе, протесту на постановление по делу, предписание оглашается незамедлите"
главой 44-1,ch44-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3712"">главой 44-1</a>","4. Постановление вышестоящего органа (должностного лица) по жалобе, протесту на постановлен"
статьи 829-10,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статьи 829-10</a>","3. Постановление по делу о факте проявления неуважения к суду, вынесенное судьей (судом) в"
статьи 684,684,z2227,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2227"">статьи 684</a>","2. Требования подпунктов 1), 3) и 6) части первой настоящей статьи на дела о фактах проявле"
части первой,829-6_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3743"">части первой</a>","2. Требования подпунктов 1), 3) и 6) части первой настоящей статьи на дела о фактах проявле"
статье 829-7,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статье 829-7</a>","1. При наличии обстоятельств, предусмотренных в статье 829-7 настоящего Кодекса, судья обяз"
статье 829-7,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статье 829-7</a>","2. При наличии обстоятельств, предусмотренных в статье 829-7 настоящего Кодекса, лицо, в от"
частью первой,829-9_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3754"">частью первой</a>","2. Решения, предусмотренные частью первой настоящей статьи, выносятся в виде определения и"
статьей 829-9,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статьей 829-9</a>","12) выносит определение о передаче дела для рассмотрения по существу в случаях, предусмотре"
части первой,829-10_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3758"">части первой</a>","4. Суд, установив факт проявления неуважения к суду со стороны присутствующего в процессе л"
части первой,829-11_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3766"">части первой</a>","2. Суд с учетом установления обстоятельств, указанных в части первой настоящей статьи, впра"
статьи 829-12,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статьи 829-12</a>","4. Замечания на аудио-, видеозапись и краткий протокол судебного заседания рассматриваются"
статьей 742,742,z2438,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2438"">статьей 742</a>","2) наличия обстоятельств, позволяющих не привлекать к административной ответственности, пре"
статьи 822,822,z2872,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2872"">статьи 822</a>","В определении по делу об административном правонарушении должны быть указаны сведения, пред"
статьи 829-10,829,z2902,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2902"">статьи 829-10</a>","2. На постановление по делу о факте проявления неуважения к суду, вынесенное судом в порядк"
главой 46,ch46,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2975"">главой 46</a>","3. Постановление суда, вынесенное в апелляционном порядке, может быть обжаловано, опротесто"
части третьей,843_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2962"">части третьей</a>","4. Установив, что при рассмотрении дела об административном правонарушении допущено нарушен"
частью первой,851-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5303"">частью первой</a>",2. Генеральный Прокурор Республики Казахстан вправе вносить протест о пересмотре в Верховно
статьи 851,851,z2994,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2994"">статьи 851</a>",2. Генеральный Прокурор Республики Казахстан вправе вносить протест о пересмотре в Верховно
статьи 851-1,851,z2994,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2994"">статьи 851-1</a>","настоящего Кодекса, о необходимости пересмотра вступивших в законную силу судебных актов может истр"
статьи 851-1,851,z2994,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2994"">статьи 851-1</a>","4. Верховный Суд Республики Казахстан в случае установления оснований, предусмотренных част"
статьи 13,13,z40,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z40"">статьи 13</a>",статьи 13 и
части первой,854_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3004"">части первой</a>","2. Лицами, указанными в части первой настоящей статьи, заявление о пересмотре решения по де"
статьи 13,13,z40,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z40"">статьи 13</a>",статьи 13 и
части первой,861_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3027"">части первой</a>","2. Судья, орган (должностное лицо), уполномоченные рассматривать дела об административных п"
части первой,862_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3030"">части первой</a>","4. Вред не подлежит возмещению лицу, если доказано, что оно в процессе производства по делу"
части второй,862_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3031"">части второй</a>","5. Правила настоящей статьи при отсутствии обстоятельств, указанных в подпункте 2) части вт"
части второй,865_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3039"">части второй</a>","4. Не позднее одного месяца со дня поступления заявления орган (должностное лицо), указанны"
статьи 874-1,874,z3079,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3079"">статьи 874-1</a>",", частью второй статьи 874-1 настоящего Кодекса, если в даче согласия на привод государственными орг"
статьи 52,52,z52h,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z52h"">статьи 52</a>","статьи 52,"
статьи 71,71,z240,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z240"">статьи 71</a>","статьи 71,"
статьи 79,79,z264,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z264"">статьи 79</a>","статьи 79,"
части первой,876_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3090"">части первой</a>","2. Лица, указанные в подпунктах 1), 4) – 7) части первой настоящей статьи, а также иные лиц"
части первой,876_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3090"">части первой</a>","3. Правила части второй настоящей статьи не распространяются на лиц, указанных в подпунктах"
части второй,876_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3091"">части второй</a>","3. Правила части второй настоящей статьи не распространяются на лиц, указанных в подпунктах"
частью первой,879_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3102"">частью первой</a>","2. На основе взаимности иммунитет, предусмотренный частью первой настоящей статьи, распрост"
части четвертой,879_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3105"">части четвертой</a>","5. Согласие главы дипломатического представительства или консульства на доступ в помещения,"
части четвертой,879_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3105"">части четвертой</a>",6. В случае получения просьбы или согласия главы дипломатического представительства или кон
